review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
47362ecf1f01733c13b5710b17eb4252,d33a24a5ea67f8f5a06b0a32e53f3acf,4,,"Produto chegou antes do prazo, mas na foto parece ser maior do que realmente é, mas gostei muito",2017-05-24 00:00:00,2017-05-25 13:53:35
cfdf4985d57615143f120e83431f493f,8747a928f786c8b31e0afb1b815886bc,4,,"o produto é otimo, lindo do jeito que esta na foto ,a unica questao que deve foi q o produto deu com entregue no site e, só chegou depois de 5 dias ..",2017-12-06 00:00:00,2017-12-12 18:46:29
b72cc1e57cf129b660c80e0c7b5563d7,8d47ca771c5f1f48f545ecf4a7c85f82,4,,Perfeito ,2017-08-23 00:00:00,2017-08-26 22:44:27
c98724c0c73bce13f258d72b41f30bfe,f12ff3c8b8e4945b4d0331a56df6ef85,4,,,2018-04-20 00:00:00,2018-04-24 12:24:48
4d3fe38b645651ce5af82d9cf17b4a76,2bfd14409ba8ba1153ce42b2abc44bb8,5,,foi entregue antes do prazo adorei,2018-01-06 00:00:00,2018-01-15 18:14:55
91559a9c610b44fbc2680b8109bc3a91,a25b9ed9a3a53f53489c105482625129,1,Problema,"Infelizmente tive um problema com o aparelho,e o mesmo terá que ser feito troca.",2018-06-26 00:00:00,2018-06-26 19:31:00
7553bab8633bce24398c75f9411661f5,07bebe0626c8053ad425381fe0882655,5,,"Não estalei ainda aparentemente é muito bonito, só vou poder dizer da qualidade quando for instalar,, por enquanto satisfeita .",2017-10-06 00:00:00,2017-10-09 00:54:20
0f8177d7d9fcec218b32193cc9ac38e4,0611e51b65ca1c2274c5a2463141dcb6,5,,,2017-10-21 00:00:00,2017-10-21 16:40:38
71c3d3e07f636e04cb57bc14eab88437,9eaec2635ebf99416ead21c62ef53f67,4,,,2018-01-04 00:00:00,2018-01-06 01:36:51
ad14cfdcd44fded9b674b3e442ecaaa4,3431dbb0c64629bd76dc81b736c46e4d,4,,,2018-03-23 00:00:00,2018-03-26 14:41:23
6429d643c915c92d79e7cc6ac0997a0d,38ac62af1b354671501c9bbfc55bf187,1,,"Boa noie o produto foi entregue na cor errada , eu pedi na cor preto e veio branco . Lamentavel .",2018-03-07 00:00:00,2018-03-13 01:32:06
11d9a387c371b595db81b81128c452e5,374d4811c6f3657ec62ffec582801ccd,5,Recomendo,Excelente compra e excelente produto,2018-08-15 00:00:00,2018-08-15 20:34:18
06612663a9f70fe8fac1d6575cc02df6,73a12daa7a024fd6a3895ffcb1fc99cb,5,Tudo ok,A unica coisa que achei negativa é que o visor não tem iluminação.,2018-05-10 00:00:00,2018-05-11 01:07:44
ee23f96c6ae0babfe97073e0d3e0251f,0c5c8063a673f3c44b6499053e534ccb,5,,"Entrega antes do prazo, continuarei a comprar.",2018-01-18 00:00:00,2018-01-18 21:48:43
96e4a22436bf8610f829e512f1fc263f,278ffae8d541775ba53338a54ee391a3,5,,,2017-10-31 00:00:00,2017-11-05 12:00:57
b52c751c12d5c640bcf9fe43e86da969,d4e413e096efb5d9b209b28ac79c62b7,5,,,2018-07-15 00:00:00,2018-07-18 14:05:21
62f4a1f0ed144d2cb182a4924a360264,377627ea55b004e8d55a2af17ba3c0e1,5,Entrega rapida,Entrega rápida como sempre,2018-05-23 00:00:00,2018-05-24 01:31:39
333c8710548ff5bf8a01be5cce1b25cd,2e4d78cc067d04eaaf791ecbfb2bc3ce,5,,,2018-04-18 00:00:00,2018-04-19 08:53:44
f43672285e45de76d4355a6847b980bc,aeb5c78d2d8968b2a53ac5d6a554cdb4,2,,A embalagem chegou toda danificada. Tanto embrulho quanto a caixa do produto.,2018-01-28 00:00:00,2018-01-28 18:19:45
ce50fe817db66b6b6d9de227ef067ae9,def90fc6c7d21d34a14af3d6e4d866b6,4,,,2018-04-19 00:00:00,2018-04-21 14:44:19
a1b32d5b405e8a5b4aff7b1faa9e8f81,5b649740381032adc79831802d8d221a,3,,,2017-11-14 00:00:00,2017-11-16 19:53:16
46bafba3877fce82d2daf3c296e8f22e,93d8685fec4218f06bf202723dc1da52,1,,"NAO RECEBI O PRODUTO E NEM O DINHEIRO DE VOLTA.
PRECISO DE UMA SOLUÇÃO URGENTE SE NÃO TEREI QUE IR AO PROCON",2017-03-25 00:00:00,2017-06-27 11:52:54
bf74814b45e5cdbc6e5f6f83a48d1140,8a2d731a57d62d23bbf9556f80343140,5,,,2017-06-23 00:00:00,2017-06-30 15:39:21
f4cc3067cb5ae76978801c0fce5cd0da,a52e6fa2d7c6ecaf73ff5f7f10438339,3,,"Satisfeito OK
",2017-02-09 00:00:00,2017-02-10 05:43:23
c522c1c7f704cb0e202fcbba1a5627de,3b1bf20520476dc7b150dd52f521e525,4,,,2017-06-03 00:00:00,2017-06-04 10:21:43
36eebeef293f303691496054db3ed9cb,056a1317ffaefaa2dff2d9ecb54fc7bc,5,, Comunico que recebi o produto que haviam cancelado pois o que realmente comprei seguindo os passos da entrega chegou no dia anterior.. Quero saber qual procedimento para devolução .,2018-03-09 00:00:00,2018-03-09 20:47:23
132cc357f406988496738a702bd8a54a,b1d045cd447d2961b72e0d67c18f5d94,5,,"Rápido na entrega parabéns 
",2017-06-27 00:00:00,2017-06-27 23:07:15
8cdb6f6bba9935d87999cf56ef10fce6,cca0fdbe32d86d386a95c02433412640,5,,,2018-07-15 00:00:00,2018-07-18 18:24:43
f9624eceba9f65e01d0815bd8acda764,fbbd2baf2d839f10d73c99b4642ce46b,5,,,2018-04-13 00:00:00,2018-04-14 01:14:32
4f74dff7e54d4b818f558cba8083fe5e,243312dbb316253ab77bb0140d94803c,4,,,2018-03-22 00:00:00,2018-03-23 10:10:21
8a116b2b95e12333041e8761a3023ba6,0739104e30e20de6c0956c0889a9b9dc,5,Otimo. ,Fiquei muito satisfeita. ,2018-08-28 00:00:00,2018-08-28 20:07:12
4e0bc5ef2f7d8b9559299cd809cfa79b,6362a7fa249232a216ff4ed1cec9f7b3,5,,O produto chegou antes do prazo e vem embalado. Recomendo.,2018-02-16 00:00:00,2018-02-18 19:41:29
534d28ecf44d4c5332c53b1a35f95560,b2b86f50f1d5ec8763fc9fc6894ac6c4,5,,,2018-08-04 00:00:00,2018-08-05 13:44:32
ff7c636a6e8718f7ad8b2ad355b03ab3,4dbf5de576e0e8d18ad0932e1ed8e89d,1,Entrega Incompleta,Eu comprei 2 perfumes e veio apenas um! Quero o estorno do meu dinheiro!,2018-06-19 00:00:00,2018-06-20 01:20:26
44e413e08988468ddf832b186e3c76b2,2f6e1ce2926b6a1f5f9ea11d94b58cb0,5,,"A loja é muito boa, nunca tive problema, só agora comprei um produto é recebi outro parecido mais acho que vão resolver o meu problema, pelo a competência que aloja tem.
",2017-06-21 00:00:00,2017-06-24 00:14:31
c275c768967a90b4ef54ec434dc291af,2b9319f90cac6853394132c982ff27bf,5,,"Muito bom, muito confortável para dormir.",2018-02-09 00:00:00,2018-02-09 20:10:38
2f88c869f609a53c5ad594e27874f6b0,2fcae632b06e40088d1800fc1cfc3e69,5,,,2018-02-24 00:00:00,2018-02-24 21:28:55
6b4bc64e35c10c15884f35e8f7dcd570,c7af2f59ff42f4410a1739111dbea489,5,,Nota 10,2017-07-05 00:00:00,2017-07-07 21:37:23
35492b7690b94d9e76b50ba6f149e73c,ac17f36b9ec35c47dc44e96558d33dc7,5,,,2018-07-12 00:00:00,2018-07-12 12:25:26
bc2e81c42cffc5d3481fb8be92a9b38c,0bc16cf0c58995bbc893af2e151534d0,5,,mt bom,2018-06-14 00:00:00,2018-06-20 19:50:44
56b56f7a77a128281677bc5966b1de36,fea5a631859ef3c5c4a7ee9ff36096a8,4,,,2017-11-05 00:00:00,2017-11-06 01:36:50
6c82b0784375cef646a084444b46a302,e59dbfb7d81fd513f1ffa941fe849c57,5,,,2017-12-23 00:00:00,2018-01-04 10:04:16
85b5a2e7111babaa32368f2baeb8277a,ea1857c97012fbeb3b4babd5892ebc7a,5,,"Recebi antes do prazo.
Muito bom o produto.",2017-06-10 00:00:00,2017-06-10 23:22:23
cbc036cc8c3edc20daf02f781a5f7a39,6f6785dde266434130a2aa8af06a52b7,5,Super Índico,10,2018-06-17 00:00:00,2018-06-18 12:04:19
d713868ddf0caa07c458c122914de67c,882c447d8edd3d32db6a03ff2fc74f8f,5,Ótimo!,"Além ver excelente qualidade, tudo ocorreu perfeitamente!",2018-05-17 00:00:00,2018-05-20 14:01:45
3f85a26bccdb16e93404977e4458f4f8,dcfe9b5776f30f14bdb7c5505d269c08,5,Gostei,Foi entregue rápido e gostei do produto!,2018-08-14 00:00:00,2018-08-14 22:45:33
a20332ca3e9807d11885ddb3bbd94c3b,7e09cc861487709e81e6c729d2635208,5,,,2017-12-23 00:00:00,2017-12-27 13:44:06
a95b6d1908c4eee56f04fdee1c133122,db7a9e1d2cbac54cc7ead44f1ae8535c,3,,O volume e muito baixo,2018-02-21 00:00:00,2018-02-23 23:24:50
86aa61eac5ce4f9ed69447a4dfaf9f10,28037715728a348c84215e5db015de7e,5,,,2017-10-10 00:00:00,2017-10-11 10:46:07
573be74b08af8c55393534eeac1b4341,229d2824e311bf2592b6b7ce32af04a8,5,,,2018-05-11 00:00:00,2018-05-12 00:11:08
37c4adf1d68fe425f2d9476d800b8ff0,f8d1bd3e890e8a6792efb7acfc9a4853,4,,,2018-07-13 00:00:00,2018-07-13 21:41:22
014814de24b3fa4f75ce23fd434b6461,43b29d0de4927fa24f56341687c9e06e,4,,Entrega dentro do prazo. ,2017-05-16 00:00:00,2017-05-19 01:16:13
e9d95aa28b7065d29955d9ddeed961aa,a45087c16cf11897252052baabb332c0,5,,,2017-09-12 00:00:00,2017-09-13 11:00:23
2d1dcd393c620a989e1f05454cabcd68,317c2c773295f70b67e5511ccd55f81c,3,,,2017-08-10 00:00:00,2017-08-10 19:43:26
f43ae7961d461a53c64e7f4e59ed480a,853927b32b0ebc007ece729a314338cd,5,,Satisfeita! Tudo conforme o esperado.,2018-02-22 00:00:00,2018-02-22 19:56:28
aadfe5933df006b51ffd3e86044ebbbf,6b751a27edaaa33537b2e893d7fd18ce,5,,,2018-02-21 00:00:00,2018-02-21 21:57:56
d2685d708ee3a49340a50dd2184deadc,1c4b283e95602be28c975207016558f1,2,,PRODUTO NAO ESTA CORRETO,2018-08-08 00:00:00,2018-08-09 11:35:22
29f61e62df3743b3386ade3b772bbd97,edc9fcd5f5ab3aa69901aa991026ee0c,5,,,2017-06-15 00:00:00,2017-06-17 23:26:22
d7f746483bf90eed743a08ae4230916e,a61bafa3b59313a79ecd7be1ca2a2477,5,,,2018-04-06 00:00:00,2018-04-06 20:30:58
fb8a2b6c740c5a722c6539b13a6825e9,6699d7eb202a80ad0dd024134fe5ed60,5,,,2018-01-25 00:00:00,2018-01-26 02:56:15
d5342560231bfee82a5e0e83a731c22e,8c81595257edb72a9b20d995eaae0319,5,,,2017-06-14 00:00:00,2017-06-17 22:59:59
61e41976b2efe4d2d06e39957ee85412,51879b7474407f56048b6c36cc3e263c,5,,,2018-08-10 00:00:00,2018-08-10 06:22:30
ba60f590f69dc8f2569aae20544dfa85,699b7692e65138e6874b4c6f42202974,5,,"Produto de qualidade e fidelidade, além de rápida entrega. Recomendo. ",2018-03-22 00:00:00,2018-03-23 00:58:03
3bf314ee0150ba633115f8cb2adb09c2,ea9a48e8b350731ae78378381394a086,1,,Não comprarei mais mesa loja.,2018-03-17 00:00:00,2018-03-18 01:43:57
58f9d5ec18e668bee42663e9e800b86f,7f922477f06db4ab69f6f173f439088e,4,Muito bom!!,"Entrega rápida, produto de boa qualidade.",2018-06-16 00:00:00,2018-06-20 02:34:59
2d429ce01053c817a12c0c4429931166,0965b209e76b9ac20f7dc673c735ade3,3,,,2018-03-08 00:00:00,2018-03-09 01:08:39
571c7393be84ebb3ee54a4428e4e571a,dfa1e5a290276c05629e2d4180ce6aff,5,,Entrega rápida. Muito bom,2017-03-18 00:00:00,2017-03-20 13:11:45
ab41d5c85e463b4b6680c64d14bdb48b,e592e00712df4f05bd73ad01993c0251,5,,,2018-05-08 00:00:00,2018-05-11 19:32:19
fec12ed5ca0ae429dc59ab2ed442347f,ed8a6e0832d4fbbd240110423cd1b707,5,,,2017-12-15 00:00:00,2017-12-27 01:11:59
cc6af48c753f077232a8126d06a5f679,afd1ca4a245a9a04d0f8d5dc1ccb7ed3,5,,,2018-04-24 00:00:00,2018-04-25 22:43:25
00b90674df5acad6d8881e411b95b37f,a67f04f0a3022835f86664a0070fe36e,5,,,2017-07-27 00:00:00,2017-07-31 16:57:48
4a87bcda031a59d3309affa727480cc0,bcaa7f7240deb32b0410ee6cc085d9b4,4,,,2018-08-15 00:00:00,2018-08-16 10:20:27
e6ac16e46670515369ec6cce613ca3f4,d7ebfa9a59497087b6f2383f00689fcf,5,,,2017-11-15 00:00:00,2017-11-16 13:39:02
9b7f186bdb84e90acc8ac7af8a67016c,17421d31a07ce8e9c61fe6b1adecfdaf,2,,produto chegou no prazo porem veio quebrado,2017-08-05 00:00:00,2017-08-07 12:26:40
718b968d6be4cab5fed4b383891627e5,6813f213a0d422a84a0e231bffc5fda8,3,,,2017-12-05 00:00:00,2017-12-05 20:16:44
8eba4f40fde16edb160237f9d68a4176,4cddfa3db1f20697139ba4a46c4fd399,4,,,2017-08-18 00:00:00,2017-08-20 19:24:55
822f239dac4cfd170caed88728ae4f51,c8d07bf0161cd0a2aacc163c238f397e,5,,Produto entregue entes do prazo.,2017-07-14 00:00:00,2017-07-16 23:28:41
9a93eaf9096a3c50bba848e77b786743,6c04516be61ae90e04756c3290c405b7,5,,,2017-09-29 00:00:00,2017-09-29 21:11:45
1be9014dfccac211bcf4fb694d1c6e72,43c20095b0f5f569fe0d24426cf8a7d2,5,,,2018-07-22 00:00:00,2018-07-24 19:06:57
ddca3523ec355569960c6219cc22a28c,24df3585323f6a191abb565d1706daf2,4,,,2018-08-29 00:00:00,2018-08-31 12:10:36
64d342f8c5f00d2bfa25626afb1a0939,b7c3462b308e3d9d375ba7d120ee0893,4,,"Produto entregue em boas condições, numa embalagem bem segura, no prazo informado. ",2017-04-21 00:00:00,2017-04-24 14:13:33
90f59eb6eb7d8b124f75ca12854be2f8,5df16667b4591b93ff7b1930d8b7da36,1,,"O produto veio sem os suportes laterais, já enviei 3 emails e não recebi nenhum posicionamento até o momento, muito insatisfeito, falta de organização!",2017-07-09 00:00:00,2017-07-12 01:51:28
8ba6a4b4b24d6172b8ad097ebab1f292,249ec92a8757d3abe81210827a19f08f,1,Ausência de informação ,"Ausência de informação sobre o produto induz à compra incorreta. Com a ausência de informação sobre tamanho da camiseta induz a pensar que seja tamanho único. O produto recebido no entanto, era P.",2018-06-20 00:00:00,2018-06-21 15:55:33
ef7275d190293455b245e0322b0558a2,a5849d6f70582d4c5217bac6616a45fa,5,Muito bom ,,2018-08-21 00:00:00,2018-08-22 01:12:20
4c3e73782790b5fd56cf8ac043fe027c,32f7f9fd01c6b5592202b48442caa441,4,,Gostei muito do produto e chegou antes do prazo.,2017-08-23 00:00:00,2017-08-23 21:51:48
1fa371e55760b49616648d7a22f2578b,454b6ccf9f8f2c12b3a00ee763e027b9,5,,,2018-08-25 00:00:00,2018-08-26 01:57:04
d639ed96841449e74764868c29f47b49,8c5c95d76d1bd802cde533288848d786,4,,,2018-01-30 00:00:00,2018-01-31 03:11:13
949cc0583cfcc420850304c66c32b8bb,1dd524259037e53865e1fbee3697183b,3,,"Faltou o kit do teflon que foi cobrado $10,00 a mais.",2017-06-24 00:00:00,2017-06-27 10:42:16
d99de504fa4d83630c4489d197595d4e,dc15d43ae100ecc5bac78d9e974af643,5,,,2018-08-28 00:00:00,2018-08-30 20:48:23
663acab499be182e3ec3213b6bdf34e9,70b9629a764d2247cf5995014b7204d2,1,,,2017-11-02 00:00:00,2017-11-03 14:21:10
ba094fda1fa4427a329c2a39adddaad0,f11d659584813daadb19252b9659a670,5,,,2018-03-22 00:00:00,2018-03-23 14:12:21
e0019ab7c4d0ce1a22aaf3688d5bb61f,f2228e3e55ff956909ad7750f08516fd,5,,,2018-04-12 00:00:00,2018-04-13 11:09:23
54c2f9bdf579ce646f702acedb24e7d4,e0ff8fbdba29b1192269bb50ef72245e,5,,Produto conforme informado.,2018-02-16 00:00:00,2018-02-16 20:09:00
ef9b5443115bdf8335a7f65a5c0bc4af,5494d7febdfd2f93ebdb691782d56f02,4,,,2018-07-14 00:00:00,2018-07-17 13:36:15
0c88f35cb73f52bf89a50b9a5627a234,33cd2b3de2ec32a78518fd9a66c98641,2,,ok,2017-11-14 00:00:00,2017-11-16 17:52:20
332a72420f3d8729d2bfdbfb55e96cf1,cdab66293e2e4ea2b956d8016c5ad97d,5,,"Site claro e objetivo, comprometimento com o cliente, prazo de entrega superou a data proposta.",2017-12-23 00:00:00,2017-12-26 03:50:33
84e79be9c53bff75fe1607fb34a5918f,989829039549b9b62b547646ee72c034,4,,,2018-02-23 00:00:00,2018-02-23 17:37:09
6eb9e518070839597f4d35f908f89521,0c11df2b80d95b1eabdcdf3790bb3347,5,,O fichário que eu comprei veio bem rápido e estava muito bem embalado. ,2018-03-25 00:00:00,2018-03-31 21:58:54
bb907dd882402c83d0defc3004b80dc0,2fc4ba497db1306b9048aceaf0f7e5a9,5,,Tudo ok,2017-10-04 00:00:00,2017-10-05 02:04:00
e1a424695e403367e373d7354d1724b7,f23a4132d42810c7f591d372282ae3eb,3,Produto Ok,O produto é compatível com o preço.,2018-07-24 00:00:00,2018-07-27 01:24:41
e13ec6f240d3a8d113945906b19d2fc4,1fbebbbba3149f89e410951ca531cae2,4,,O anel ficou apertado teria que ser um número maior. Como faço para trocar..,2018-04-14 00:00:00,2018-04-15 04:37:30
4eacf70563faad69e378f6109deec55a,6423db30ee1e8cbd5d066f414bde1a0e,5,Carregador bateria ,Produto bom prazo de entrega ótimo ,2018-04-27 00:00:00,2018-04-29 12:43:22
8a24de8190b2938850f35024877ce8bf,bedc87ce363e6bf8c8868b96b2213ae4,5,,Ótimo produto! Recomendo!!!!,2018-03-10 00:00:00,2018-03-12 13:38:49
751cea5676370ff939cbe9eaf176a26b,c5ba516dae0f7c34ba8ad92dad570249,5,,,2018-08-30 00:00:00,2018-08-30 20:59:54
7fa2cc5387908e0da57dd377e52c99d3,f0cb299a9702d7db4e501895d61d2baf,1,,,2017-07-05 00:00:00,2017-07-06 00:22:29
3058caa14cbdac741c17eb300fdb96e1,ce500b2ca0d960f937fb4d24282d3291,1,,Preciso de informaçãoes sobre o pedido que não chegou ainda,2017-02-16 00:00:00,2017-02-16 16:42:35
95cfb15ad3477fec574b561d1daea972,4ed4a6e12e74982dd78c78df1ed3f372,1,,Produto veio com defeito,2017-08-09 00:00:00,2017-08-11 01:29:09
324f719a599fd47fc3cdb7d0ac621212,0a15572811e0bc23e2963de1cdf344f0,5,Ótima ,,2018-05-05 00:00:00,2018-05-05 23:37:14
dfa26d3e2ca18d0a30cc4596f0f189ac,4cb0286c9f5805ddd172e00cef67ecc3,5,,,2018-06-21 00:00:00,2018-06-22 16:06:43
d959d2123a2f28fad7885ab1b8f1903c,cd323a618a599ad1cedaeb75d1d5b8fd,4,,,2018-02-21 00:00:00,2018-02-22 01:30:20
51066b1ffffdf9949d76a31dc8bb5ec1,6bdf9b89e5c81ead45dbc0a260dfbf13,5,,,2017-09-30 00:00:00,2017-10-04 00:18:09
8e06903374b7ee0504efcc83be9ae806,fb260abf14e47c95a0b19acb1ab3ed43,1,,"Paguei frete e tive que buscar o produto. Sem falar q o frete foi caro. Demorou para chegar.
Só acho que o frete tinha que ser mas barato. O frete acaba saindo no valor do produto ou mas caro. ",2018-03-21 00:00:00,2018-03-22 02:16:19
cb7533018dc117bee1c0b3006aa82da6,32339685fefe9062d33175a4bc12d555,5,,,2017-01-29 00:00:00,2017-01-30 14:13:22
7eb8a46d5a165e960020e6cc1355eb75,573cdc3b8d7f43d865aba5fbbc888802,4,,,2018-02-01 00:00:00,2018-02-02 15:00:19
e948a1927f63a1d60bf33ddb335c0cbb,8bfc859f734def7a579d24fe9b618da3,5,Ótimo ,Loja perfeita ,2018-08-30 00:00:00,2018-09-03 13:15:55
228a25615ef0bf98bc82748242b51589,d8d8abd9a4aa1b36575678bdf5e9d23e,5,,,2017-04-01 00:00:00,2017-04-01 21:03:21
1a6a79840391bedbf0a332184df23b3f,b9a6c5f5df52c7226ac85aee7524c27f,5,,,2018-06-20 00:00:00,2018-06-20 15:53:18
6146a9da93e8f3f9b4d24ddbb693a170,bb787d6e68f079fbf94e8df39219086d,5,,OTIMO,2018-07-05 00:00:00,2018-07-07 14:51:13
7009932289ba917d21f580f33bb36db0,5c1a7adae63c3dd38c445817f9947cf2,3,,,2018-03-27 00:00:00,2018-03-29 22:04:46
a2e8b4e665acb20e3882024253228712,2d5a9031ce30f2732d18bb3722b887a4,5,,"Produto muito bom e entregue no prazo ,recomendo.",2017-06-02 00:00:00,2017-06-03 18:06:00
aacf6f81f78d28d3b1da243e211605c4,fb66173878dcc988e4e3e1151901b298,1,,"Quero saber quando receberei meu pedido.
",2018-02-24 00:00:00,2018-02-25 00:56:43
e10962d371021bbe9f70edcb5e3b8e7b,710bc497ddb33d94263a302f17416924,5,,O produto foi entregue antes da data.,2018-02-15 00:00:00,2018-02-16 20:36:28
5ba552f6a978e273f1a89dcbcb15c590,2e823fe077401bf3d30b8a47e324571f,1,,"como ainda não recebi o produto que comprei , não posso recomendar esta empresa para ninguem. ESTOU CHOCADA, POIS É A PEIMEIRA VEZ QUE NÃO RECEBO UM PRODUTO QUE COMPREI NA lannister.com. ???????????",2017-03-24 00:00:00,2017-03-30 22:54:45
1c9b965575ce36519e5065662c06406e,3762c0ef92b5bc397671e6d7e6d5672f,5,,,2017-08-23 00:00:00,2017-08-25 10:18:26
ce2267ae0802ab999b4b133d8a9f2bdb,d95c203ba62b39ad3c3a2df8d5e7c052,5,,,2018-02-28 00:00:00,2018-03-02 19:12:29
c8d67fede61f65cea25def2dfcba8fd6,de76f809479b8391b6166b1448d83f3f,3,,,2017-07-07 00:00:00,2017-07-10 12:51:00
4d0b94b13b9966be8f4dcf8d08da7c9c,042649285cd08ef7c546445419b43407,3,,Apenas não recebi emails de confirmação de compra nem andamento do pedido. Nem da stark e nem da loja.,2018-03-17 00:00:00,2018-03-20 18:24:31
3dc475ff52641ff5a077254d7fe582b2,53b48de8c162b1a00ace27c3c0a9b148,4,recomendo,minha filha adorou.,2018-07-31 00:00:00,2018-08-01 17:27:58
88ea1168ec004363e0b838effe39c63e,cfd5d5311ae38742b4ecdbcf4c3662a7,5,,,2018-02-22 00:00:00,2018-02-22 23:33:47
f446d1bd5cb103499ff18879c40fc9d8,71cefe5177d8b6b11dce9fa4060f01cc,5,,,2017-08-22 00:00:00,2017-09-01 14:36:02
f0307f05bf524c649e370775d673660c,e6d3b5b66f40a99ac01da49f4c543e36,4,,,2018-04-27 00:00:00,2018-04-27 16:17:43
34b0f2c191cefae77a0805d4c54e5410,ff54c442f3e9f50941a09dcf4e061e6f,5,,"É uma empresa confiavel ,",2017-02-26 00:00:00,2017-02-27 23:22:56
e567ce750252ee51158fcff22af3723d,f939e2a89376e44158657a15465cacce,1,,,2018-03-22 00:00:00,2018-03-26 19:01:40
d33da30c71cd1e6cd526c22ff7a4d708,a711032f5b2df3b039238b1a273076b8,5,,Ótimo atendimento!,2018-04-23 00:00:00,2018-04-24 01:08:40
a128b975b09df7d8d883b187bfcf2de5,e3ee317683c1cb4df51994ca63755d6d,5,,,2018-06-06 00:00:00,2018-06-09 21:23:49
c6cff776f136b6e0d68112eae8d20a98,ad20d0dfe5b91c07df72dff0206aacd9,1,,,2017-11-11 00:00:00,2017-11-13 08:51:35
76d143f51d89ead96814bac36797382a,309de5faf9baa8961fd068f3f4e44dcd,1,,"infelizmente não tem como avaliar,porque não recebi ainda o meu pedido.Enviaram pelo correio e não foi entregue! Está parado nos correios,era para ser entregue até o dia 07/03/2018,mas não entregaram ",2018-03-09 00:00:00,2018-03-09 18:16:02
4108aad80563b14695a8838efde60dc6,af6e44b9d409160a33f41a80537af9b2,4,,Recomendo o produto ! Recebi dentro do prazo de entrega!,2017-10-19 00:00:00,2017-10-19 19:34:33
e0bf5de58e5b0767ba445f1500a7d531,8d994041d6127d2acc8d13aad557e75f,1,,"A loja enviou o produto via correios, que não funciona! E não recebi o produto em minha casa. O mesmo ficou no posto e no único dia que puder ir até lá e devolveram ao remetente e fiquei sem o produt",2017-04-21 00:00:00,2017-04-21 12:55:35
3b96dc5d43554dd389d4e64a774c91dc,60218eecf87eaeb58657769f328f2726,5,,,2017-09-12 00:00:00,2017-09-13 08:37:42
1733261f54993fe82aef1c2c2454d9c0,5d1aca6ae03324b5398c241b3b402be7,4,excelente! Recomendo,"Recebi antes do prazo, embalagem perfeita. Recomendo.Produto muito bonito.",2018-06-14 00:00:00,2018-06-18 17:38:10
c796513a460c9400abb9bf09b2781e92,4ec3265e1601e14b39e11dee2e1d5fc2,4,,,2018-04-27 00:00:00,2018-04-28 03:20:44
71174191641391b1cbdf5bbebb8ddbe9,7645406942825a748f5db38c177b0a5e,3,,O produto não foi entregue. Tive que retira lo no correio na segunda tentativa porque minguem informou o horário de funcionamento para a retirada do produto. Não fiquei satisfeito com a entrega. ,2018-01-28 00:00:00,2018-01-30 14:12:44
9ddc165fa13ef1d774d7e5321f185f77,12aab7cb25bc6ae86c66cb3e7dc35a76,5,,,2018-01-04 00:00:00,2018-01-04 21:40:33
e6848c9faf7555af4da8643964d1cd7d,f0b2da40b961baf662d31db42b3964e3,5,,,2018-02-06 00:00:00,2018-02-06 22:32:36
edf0db3607ec113d9c0cdd0fd0e14b8d,5e8c4235c5941812c1831d835ae020fd,5,,,2018-04-24 00:00:00,2018-04-24 23:58:47
4557ac44a08e8e27cc4a6a2fb37d8344,ca786c07fdbcd2a6beb42eab64c23a3e,5,,Ótima entrega,2018-03-24 00:00:00,2018-03-26 21:50:21
5c76511e9f54f229ed950958c980a7fa,e750c043ac98c8eb957cb52789f126b0,5,,,2017-02-24 00:00:00,2017-02-25 01:44:06
29c55c384cbf612e098a1734a42592d4,086f617d66181efa193629791e0a9076,4,,,2018-08-22 00:00:00,2018-08-24 15:11:40
fe49e817b32604318325531d264b51e0,cd3e9759dc483946db2133168746fddf,5,,,2017-07-08 00:00:00,2017-07-11 19:45:25
28749be4e9f00ad1305d70a22faa6938,4d34da0824213ee7962a5c5ed32b3f51,2,,,2018-02-22 00:00:00,2018-02-23 01:04:51
cd841775a8e6799e7c117fb72318da77,2790c1db6fab421570c3a789c96ffd46,5,,,2017-11-22 00:00:00,2017-11-24 17:36:29
e0170621fe848c043110a9638c37ad93,360d1b0085f85a626f77b5fe558e8ae8,4,,,2018-08-02 00:00:00,2018-08-03 13:50:58
5634e69c94c442771e2520e6d870b871,407fe646704ea7828e324c8ef7e7e616,5,,,2018-08-01 00:00:00,2018-08-02 13:49:47
f1b28d8389b384304d4158835b926fac,0452166f3b0d8e378179ecea1efdfe05,5,Excelente produto,,2018-08-15 00:00:00,2018-08-20 12:04:36
96d308c91f38ae2c99da987849a9e0a6,73c0786753e32171d5d1bba1e682b4ba,5,,Produto entregue antes da data prevista. Parabéns,2017-08-18 00:00:00,2017-08-18 19:32:52
cec1a6e47c108f2344abd8a25e7b02cd,e9977cc6d0f97447ef0f4fcc2e082fc8,4,,,2017-02-22 00:00:00,2017-02-25 04:19:33
e8b6553d30e6815dffe0bfd10999090d,382fe4c08d9dc3aec94cd1aeca20b992,4,,,2017-12-14 00:00:00,2017-12-14 19:55:45
07c9ec2ce10f6967173c603a2e3c6392,d32fbb7b9c7d393b293c80e66091ee4b,3,,,2017-09-16 00:00:00,2017-09-18 22:41:51
