customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
bfb4818d76854787283fd72c7b5f84f8,9f87499f6c7ccf05c3daa03d76bfdfc0,24737,sao goncalo,RJ
7c6835555806136bacab36fd7fd8bb70,52b4d6e94fb6a5a216c9df0ac0b90758,79540,cassilandia,MS
acec81168c11c0d01d9d5955a3d507ab,acdc891424230535bd0833a2ac9e4c2f,13846,mogi-guacu,SP
e3d025dfd872e46859d611e7a73f6c2d,b855f7dba22eda6194da91c68e5ead90,13201,jundiai,SP
75d1ae5c2bcbc14de4a8ec95bfc28dfa,7b45e009442d2c0032485d3a6ab5f509,37410,tres coracoes,MG
fd5ddf911dca5e102a4856a2ace88a09,69de2f5d39283da764d28336701fa8e8,1013,sao paulo,SP
09aa1b31dfac63e1e90d5ddf79560f86,698ffce09a7b0d5674f46ed3a048bb23,24360,niteroi,RJ
9974e59c3f6c8186342935125184d014,90f0b71981e1b1804ce0a4e267381ca3,37655,itapeva,MG
e8043e94a03541766bca8246a5af9d8b,04badcbeea122a16bcab6bd3d47bf166,4222,sao paulo,SP
77dc1be4c4766a308f7c7516b732a825,ea6f35445410a3f7e74c018be1642995,59151,parnamirim,RN
d6ea3ab260c02dc5a2d6270e7d49286d,ad7c13746d7ff7208d89765f407d40f4,66080,belem,PA
d29935fdaf4a76f34653da3def4f2a24,c3818f2a1aa9b856afa2cc5adf8e97b7,78652,confresa,MT
fc63101cdeb7148093b5bf42644568d5,46f6d9edde823b57360186471b35d4ff,4509,sao paulo,SP
aa7aba441952b013edbf055028d6e7dd,021ab4ee1c733fef68ef3ddbb6c4ea7e,12954,atibaia,SP
aea320a768b6bf82d76979c16260e2a9,11f1da7f54ca7505e5d1b255774ac6d6,31130,belo horizonte,MG
4568b6ca77fd9f28ed5ba06a4a8f2e6a,735dd53549c3722fc6e2b61fbcf7afcc,20021,rio de janeiro,RJ
9462d88d82a551270b7c345a53aac7f2,77ece4bc1200eebeef65ecb4fe0188ff,37410,tres coracoes,MG
18e2faab25e5ef1ffc283ef3775b9a87,0856d049bb504667a1a2c34d75af0061,32010,contagem,MG
8683c94ecfeed1552bd8b944bf81d66d,1d4da7e898d7b434bdc2a1628efdbd4d,26216,nova iguacu,RJ
ad66699beab381d0747605f108cc02b4,29b186723b197669f69b7d63c3e27c07,21044,rio de janeiro,RJ
94fc7152214303f351fb2a3a171d8386,a90d5eb21d1ee630c63f984b78210dc7,2859,sao paulo,SP
48fd5f9b1d184c27ecb32729042a3200,772d34fd17482b75a4e3e1f59db60f27,85819,cascavel,PR
9dfa54220517b2eceea1134d006e2fba,6e5ae65e6fe7ab42b23fd320e88ea33a,22470,rio de janeiro,RJ
ae8ed9c83d32613ae9f7e6c72443cdbb,0f04a72a4b5d5889a83916f2342c9123,9415,ribeirao pires,SP
ab85203400c4ddb2933ef58e6d6716f9,5c1f384911d84580a244b2fa4d8c950f,36016,juiz de fora,MG
072495211b56605859c385bdbd35103a,a7aa43bfb35e39fb77b26123d0effbbb,18055,sorocaba,SP
fd50af22f5637b7daafbab8605f402ef,50cf4cf4581da5c885d489fea967bd48,88815,criciuma,SC
3ea720b336a4ee1c2a5fa2b77cec0d48,ee3f2b083f171af669ce297c27b14df3,15030,sao jose do rio preto,SP
6d257eb6ad859a44e9f7815a121cc9e7,0b6fd62cf64dcca5a883c0d159a90e9d,55814,carpina,PE
aeed83f14583aecd0c82d49c45a833a8,961e5601bd093eed69dd3e864ff4238d,54080,jaboatao dos guararapes,PE
76f71522a4d0db001ac6caf99763656f,397f33f299dc46f1961bc7d2262a96cd,38600,paracatu,MG
5023bc2931283adb435a1ef20a8ae944,45a484fff4ed3199e9590e6a404bc771,97503,uruguaiana,RS
846a4b8f5a1ef6bb498fdea341f425a3,e307b1e265fb8e6fbf392aaf8f4fc93b,5092,sao paulo,SP
d00682c2eaf70db1869809d2fbaf7aba,556ae943ba81f78f9d6db9e9b7ce38d2,30180,belo horizonte,MG
26280c295879b204d2d3c0452e0fed88,ffe780a8995715d9560ca10f3351710f,22260,rio de janeiro,RJ
4c99e4d80794cc4520af0b07913b4d6e,ec4eae53da65a677322d51eee281661c,36930,simonesia,MG
be914b8a12f44c21a6a7070f585e2e42,886aeeb2ed14cfff6830116322de8e4f,88200,tijucas,SC
722dd6e14d2f43121531d24edae4e1e7,98f8611de8d2946b6992c022899bcbbe,4087,sao paulo,SP
44c788d8ffa07a4963c9b8bd8017d151,f672d4ae866d742fc72d3b4c4d2cf23d,4119,sao paulo,SP
5feeb43744a61e50a53346dc3169225e,0ea72bc8d992598af459f73c9969837d,20560,rio de janeiro,RJ
f9f0c70f7f91d4bebab7ed1cb0206489,a410644642278171ab477d7eaff0d877,23894,seropedica,RJ
795d2de5fab854dd2b68a6c1fbaa1f21,106f4773e01af29c551f2906583a4bfd,79096,campo grande,MS
ed3b435e402f52f7895ef9d01d8e2e2b,2cdea5548dc91c876f311a4530c75f1e,6194,osasco,SP
80acb244f16eb759ec0bafcb47c21cce,837525782a99405a7e8d6f3795240da8,22030,rio de janeiro,RJ
4c3741130dccdca5d4fce3bb2822c9d7,5b8830979a628eba896bc7638f62d926,35500,divinopolis,MG
e899e0c8c1ff8d71c53bcf89ce519cfd,f1440f8518da4d35fbe868fe12d586aa,11431,guaruja,SP
5941cab9faecc602df8b6e69150b9d65,1a84bb2f089e3c719176f7cb5648276c,49490,poco verde,SE
99e92a4ae3b87639d2b55ee0319dee00,964eb1b98713e4527eb11bce9a0ac1fe,1008,sao paulo,SP
a746774b7095aff23fd5bbdcd85c29d5,72cdf2264908e2d1d30146e63fbb092b,74355,goiania,GO
d53c6b90e37d56179bc7524f9570c4fa,f567a12b251dc3a5eadcd126e00d4f4d,16200,birigui,SP
06d529bccb0825265d8b5b73c66e53d8,8f2afd41c8f5e3862f4882dbc9f624b3,55644,gravata,PE
3f0bd16414d5fee5cb1d19769c3c825e,6c20a0d058797463344295d2df549503,2613,sao paulo,SP
6633e658356d7a598fe1cd44a46cbf34,cb8a48f552b6dfba01c3362d4eec7e79,48790,tucano,BA
bf96e70ffefc1f625f3db89f1949af48,ab6bff1069c7a985a00a92e7d1f0f321,13453,santa barbara d'oeste,SP
7558e6beb7efdd069ac43b97f4f8e67d,975fd7a50474637f35629c9f8028b093,37200,lavras,MG
aadf2752fbf607535468b271f7f7d094,6e24457b3e5fbcb86beab8de6c1e9c21,39100,diamantina,MG
6bf7cea1d53d6e27e5debdb2d5049ff6,86d8261e5b348801fec7bf7ed0726e39,15053,sao jose do rio preto,SP
567e09a51ff57f2f6ef54ef2dcb742e8,17dcb8c62667824b3e3755a5b680ebc6,6540,santana de parnaiba,SP
b9662bb6c6a36059b08d2ade7f499d65,21f86e97c14e9524ace161a8c9decf5a,2408,sao paulo,SP
33b83055b03f489566ebb99c68d45cee,068b73f9995e1550291624093d1a2853,15950,santa adelia,SP
82141426f5565b47a8b8433342024da7,7b15d3cbd163f636a2e28c3edaea9a2b,13188,hortolandia,SP
8514e0aeceab9ef5bc9c2e86392cd6e6,1f53a28536539df3fecec45ae1e212e8,84196,colonia castrolanda,PR
add7aa6095dd2aae6b8d70d022bae3e5,a5bbd6eeb5346baf703a636f93182379,65066,sao luis,MA
36a52cbef5f4a32aed0c0215995985d4,bdf66f18d41be7aa7fc10dc72e188357,63125,crato,CE
515dcc3641e65fbef358398ae6dc91cb,31cdd1df0a1e5ae952d89a5fe0d6eb15,95700,bento goncalves,RS
ce24092edd3791e3991bdabf0c09778f,dcdfef6e28d0a7435f0cc0fe0483283a,24120,niteroi,RJ
797b1107c9db6e7610141a5edc125009,fde381fe79993303957d1fcf9cd6bf4a,18035,sorocaba,SP
e09c6265f1f8647749be9898aa511e98,59e9260732bd3ec2fbb4bebd61acbffc,1424,sao paulo,SP
18f711d8d5d66c0a2d470f4b851e8038,7653c3f4b98d701843c6d9a411ff6479,13380,nova odessa,SP
2b8a2569bb942d6448c531e427cc2193,c6badd3aeda17c4835f1c40f75853e47,90150,porto alegre,RS
f859fb23e2e8315da5d17d72d4f372f5,226d199a40aad52319f9dba92f46db66,30380,belo horizonte,MG
e67ca606dd04696d0ab6e2ed2d63a126,809ea1c56f165109936fe5c51003fbfb,4674,sao paulo,SP
5f4e8d05ec1f8bb24733577690c48f5f,041e38de03ec3b5f23ba5f5030a52b20,30441,belo horizonte,MG
5e98755f49cf29e4e9e87d81d2f86db2,8959d4251989df68934d67c1d32c5718,39390,bocaiuva,MG
3770b28ef0626cf945d6f4129077c7ae,b6c719d00d65f2461bfda7e80a5cc1cb,65790,sao domingos do maranhao,MA
f6750b796dc102521e62579639ad43b1,4a2068cc616de2b18994f46cfe1a3d4d,72450,brasilia,DF
6da7fdc344021e769a846085968f48f0,4db04f3853752458316271e5a12f422d,89600,joacaba,SC
91da5278c565f5d5d22b3724ec4839fd,83d4f03665f228247540e9d373cbc65d,89037,blumenau,SC
cb3ee5f55f9cbc6ed99ee638a4c72613,a37fc2f55cb2f185411e5c9b7b0f0bdf,7600,mairipora,SP
59227a9b6b75b6c0612c26336eec0a47,edd5bf7a832faf132ed09bd37bd78438,14115,guatapara,SP
6842592a4cdd735bf3fd43ce522773ef,376fc5da2c32f3f7b67de2f142d38c5f,1228,sao paulo,SP
3e9aca248d1d381339c86c8682cd7647,ba91ddb8d6474f175375b4ced893eef9,97574,santana do livramento,RS
650a73a3bd9b9aa96aa43406dd84fdab,da213261705e114a5d85e48535abf562,4455,sao paulo,SP
7f6cc609946a187554550e1a9192a46f,35da9093ca6f1782bbad4b328e31f35f,3378,sao paulo,SP
a5cc05472dc39567d79da21664133388,d984dee7d1584f0e6f2141b680f7dc32,88750,braco do norte,SC
6a0ce72a507b9ca7bdf5ab4f1a875a46,a5649030a6a7f0b0378708b5a342d7db,1551,sao paulo,SP
15377ad18854e02069af4900c8e4039f,4338059435dc4de9f8f3ab662f62ab01,96211,rio grande,RS
9388bb1d7e8b53211cff72e787efb6e7,5d9e7d998439876056905e04fd60c5b0,22291,rio de janeiro,RJ
c85c1adead3ced3636c148be7270ab62,9c17da3c39b62e86f3438aee6a348a91,17690,bastos,SP
c445359b5a2478c8b99696562ad4a2fd,61e32ff7e0509ddd8884143f08643318,41830,salvador,BA
d6e5282ef68aa9ed7c6d9f38731872ff,f5d32f2ee3d4caec1870de481c276bd8,74620,goiania,GO
afc216c58cdbe8ed9cebe1495b155a86,5ba3404c4dea10b76ed8db6f1999b012,37504,itajuba,MG
dbce625996b257695026f8bd3c5ee160,80ac9b7155f022c3478998f6f0cd8043,4763,sao paulo,SP
5a91625bc8965ebc869d9e5247df4673,1ca4f00dcc2c13e13a12565449fa87db,6816,embu das artes,SP
f40f31f8bfcc5f74d9d246354b90af09,8e62db6f625288ad4792855f994abefd,31050,belo horizonte,MG
f211d9a5df865e35ec0010fdb6122f85,668ddbdd3ee99d4339eadfef21531d45,22760,rio de janeiro,RJ
406c0e75c679a46577815134afa52837,48dfb1ef4302af2fbe7327e379ac9903,28230,sao francisco de itabapoana,RJ
8b574f4c72ba3539b5a1cfe2429352a4,9300ffeb6ecbaeb37ebdb2120a28e1aa,26221,nova iguacu,RJ
daf42b4ca0bdcc543c7059047a122897,687c8082beea27b62d88da5d0885f5fa,8421,sao paulo,SP
3eda5c7e6340baf62f38dec00856a877,fcecfb187df6e865659cfdc0620b06af,4230,sao paulo,SP
18715b86f15b55cc06dcaef3708656c7,f1222bacdff89a25eb29e54eeaabbe6b,27281,volta redonda,RJ
1a71c3ead49ef67aed93c31aacc4d046,3c08c0c9890175f3be7d4a99d4ef91c7,63515,quixelo,CE
cc2f295002062005243ef38ca0f95ebe,4d4882fc0915bf794b1270689b2c8072,14783,barretos,SP
911ddd6a22200fb5be95414c01dbab72,243b20ebf709615111e1151da9995cfc,97250,nova palma,RS
ceaeed79bef0496075037b3cc8eab28b,7e2b5ad4ce455201b8264ff03f72ab6b,12216,sao jose dos campos,SP
e8945aceed698580f92f6d9e4ecaf34e,71048f40f553973d48d6fe35d01a3afb,66914,belem,PA
894337b29433786ec770ef5bf5475cba,872cc08a1ec02f94f728a1eccfa7a80b,9290,santo andre,SP
6066d537b297112e9ad8737b8c8a2eb6,721b54017d86a9ceb21b520a2cc14860,13432,piracicaba,SP
bff5a17c6a2c64100921da9fe9591a43,95ca2c58fa0c3425b47e477d1c7bb829,45836,itamaraju,BA
75de575b1ac67f10d725383d4ae0b0ae,9039374bda410ee8513eca78503e2ab3,95045,caxias do sul,RS
5133dfd79e71fc9244e60dde0bb6229a,4b4c2d367706e25e519323e9d57271b6,13171,sumare,SP
c8830d8a8312a8b3b74370c4e61202ec,8b433c0e7b7d2a1f1148b4277cc673f8,1221,sao paulo,SP
a7bc004b32eb75e7546d6b81d5b8fe44,7e7730c025f8195d40ac4d0050fcf37f,31160,belo horizonte,MG
1d811f8b00a528ee91e12ddcd26e958a,712285b21e58e753e86b93a8358dd1a2,20230,rio de janeiro,RJ
79af00341a7edf65ba773dee228d5008,aea237c2c4df22724a09c622f75633c2,25545,sao joao de meriti,RJ
0fe01041704b943d5c7905323ea63a2b,7bc69a06edaaaa9d75b6950546ec94bc,95703,bento goncalves,RS
6efbee10da96b631dcd2c0f3dcfccbd1,f80352378d6ff6454ac8cbb9b68ad4a7,18074,sorocaba,SP
60759d1a0d02d7e2d74834df707b597a,3a01046c309a105bb4688bf2174df242,8290,sao paulo,SP
1d4ed7b29c69512e9a142a6a5c52f5d0,cae76dd4d838ce8f3f152baf0784c9b1,20251,rio de janeiro,RJ
23304f69dac259edcc18688d38ab9250,535d35b2288cbdeb6a7ba74ca2173213,20940,rio de janeiro,RJ
5229e43884ffd6794e9397bd346ab7dd,fa8e13c098119467f86bf2d108eaeadd,34001,nova lima,MG
2a5ed0328806da6241e75520ed74d9e6,b49b24b28a12e3d89eef761792dd3aa7,14230,serra azul,SP
7dfac2f8b35d57481de621c401fa4733,46b6a239a832256313fe411679bf0473,6528,santana de parnaiba,SP
deaa5dd4f21cf2d8741e476989fe7d5d,8afaf1b7859bb5b215d1053bb9ab3dd1,6783,taboao da serra,SP
fdec684fa0be036ee7039f3edf5a0323,fae0d2da216f5c93d4a04188cac2c52a,91215,porto alegre,RS
eb9e4ffb14ee9484e33031726c7ec185,8637ac34deb9ac3edb1dd11e7680379e,86037,londrina,PR
752c20c019899b96b3740dcf1e43ba3d,56ad93070fca7acd5e5acda9413d079c,82320,curitiba,PR
47236502c05ba94b54a18feb382a6a59,60ab50a68e50e803b56030bc364f0365,60320,fortaleza,CE
38a210aed00016125db0e5206d6f300f,5a989673ac02813d30ffee0254885032,76812,porto velho,RO
83f98a31688d3ce5de0bc10d5c375ce0,da1350640cb6f44df284977b3acef692,71919,brasilia,DF
3488c223952176954f711d33db8c20a4,7ac51a9e42528f933b21dd8be915e774,31275,belo horizonte,MG
1fa1869a410018e63e73c5a1fe358492,eaa290405cf65ee6d656ec9c4000b297,29450,apiaca,ES
9cdd2de18cb0bfec28ca0c4babb6f253,ade3b1e61f3ba2966b1a22324d46d3ae,21825,rio de janeiro,RJ
769ff3a041b439485ac1e0db67d72fcb,f3ea9af565ef202ad15bcfde52697efc,39690,malacacheta,MG
3ebebafcab1829291818288df19d4def,7311b47a208b4f5af09ccc62fafea9e2,20040,rio de janeiro,RJ
3c3cc3aa98327a4a14d761d165a30f32,aa819d3931d5810f7310bc3e322d52c0,13280,vinhedo,SP
5ad1822b8f9f79c3b54bcc1346280bcc,73b8cd05f8b04f402a513776ed53f5e0,74366,goiania,GO
2e57ca0d2c4b939fd528fe677acca228,40ba2f93181124ee1d17d12baaea40df,60175,fortaleza,CE
067715fac053f8972e3887e3784e38f4,4fb2e7406e0e99946ce171d6d7350e1f,4022,sao paulo,SP
24cddae2e51926ae7ac40c628a8338ca,8111e35251e270e133f321c2c39b2a9e,88058,florianopolis,SC
bd7ca23c050b88950225b16f05d65e35,1985f70726392d294f0c9a247cb95590,55296,garanhuns,PE
de9ebceca7f056c08928dfa4bb245205,bba3f4be9f3287f353960e7730bd12cb,7183,guarulhos,SP
6995decf2663f921e8dfb49b3e7b5b9c,5f7960decfccb628cea4c3f2c4c7c370,13087,campinas,SP
2f2b6326403a1044d7c1c951fa3867f0,f728be7f9d69b14f9d1673a016184b1a,51020,recife,PE
fef6ee8cb0a99f0fa68808e0fadca078,886c8a8c924043f8fa45387ddd9a16f7,19906,ourinhos,SP
ef679ddb34f8f011599d10e88c859117,48a91a904cbb4f4f4de08f6c74f39407,23081,rio de janeiro,RJ
da5bd8e328c797b2d8f4d7199d5e94d5,374435e2f0f48d047373cdcf1df86d8c,6780,taboao da serra,SP
4109c63be22f97950143c4acbfa68e4d,02880ecd2c905f0a16fa1ae3d0884b1b,9434,ribeirao pires,SP
3e4d5f8f67400f2829ce7e9dec5ecb78,cf1a4c878349bdca75ca44c3417b9ad6,31748,belo horizonte,MG
8c3d04e424d330c628d1c1f62342915b,bcc0c7953de6300fd23a4715ad9867e1,6705,cotia,SP
b3a679397fd9fc5140a33c5033458395,ecac0115f3d5db1b8336990cb105d307,36050,juiz de fora,MG
b544075a6d77dcd06337afdb49927000,3d9792f2eb1cac3a0e4c59b80198b555,9540,sao caetano do sul,SP
575ef70c7539be8b334b433a37246097,afcaa603b2034ed8d7c3bd09586ff15a,9321,maua,SP
a1611dd64649bd4c6ff1de1b4b5fdfd7,45582c7de3129a0aeff8e5e2bf045d48,17900,dracena,SP
ceec04c1f9846950a467eee17ccdfb85,34962563ebeec9ee2399336065fb09e0,5351,sao paulo,SP
b77ef6aa11b50074739e74d4a78ae4a9,b992ba5b73d1e67d34f48d71a5617e88,75805,jatai,GO
1badfbfeee64a427f1e3fcd009ddcee0,36205e613ed685ef7d9bce698fc86e70,41510,salvador,BA
35f96e58f8d8dbc038a306283c9b4b4b,51e44a2ff755a990daa6186a1bfb502b,81710,curitiba,PR
9393744f4214f430a813fee1316567e2,927c1b4bd2d326409fd16eeedaa9ea30,48080,alagoinhas,BA
c947bd7320af6ca068c7ef4389693173,28b358cbc7d077bc3bfcc788bade155c,4561,sao paulo,SP
5ca683b344929c41668368dcf9d5b168,f0a16779a7adc4efb88a1a329b15474b,31170,belo horizonte,MG
244c5781e9005c4d4ed312232b155b00,4ee952a26c5e8af732f1e08c163dff5f,14783,barretos,SP
041c1b581b3d75b637507c4bc0e4905f,186faf3198f9fb8a82531e639b54db8a,17514,marilia,SP
8e7952773b680825d0c65e05592440e7,b9d9da6805f069d2324edb4952e9d0c7,15685,ouroeste,SP
72439ef3181cd62d5b508cb9beb48c4c,6a9228e8188372259d9a1db0e80b5af8,13505,rio claro,SP
8219dbbbff05552e56dabd762e39de3a,f1485c238a50f4d2a48be2fcd6c22a61,59069,natal,RN
78d5661572968e9b17462be561afa42c,904a6a8c41db7927d4bb241b306e539d,84350,ortigueira,PR
5b9e676ba4af242f149ba51d095d4f5d,adda0d6fc1c16cde6a95d6bf6041558f,86084,londrina,PR
29c35fc91fc13fb5073c8f30505d860d,7e1a5ca61b572d76b64b6688b9f96473,62700,caninde,CE
e6dfd24ec0d6e4e7002fa6dca5bf55a0,7a76f872eec388119a13858df1571b2b,47950,cristopolis,BA
3274aedc859b9aa7d7e5db28cfb7768d,00ba737b18a7996f68cb8a99556bedd4,29167,serra,ES
710f531a591d1042892eb71a78499cd5,956a5b68d7a800491cb49a2a10f00d0c,56304,petrolina,PE
4d575680ce2505bef7485ecf1badf1d6,067d22395c78dfe68b327a9444ea48f6,9661,sao bernardo do campo,SP
b36aecddfe5ccb0971ba9de40729416e,29ca20390ebb1a670b4f22c0bf757b7c,13070,campinas,SP
833f9bfebc6895534e9567939653e933,cf58b0a3959d683b2702baafc2544673,28907,cabo frio,RJ
21691bb6e6986524cbbaa74ce9086c98,44fffb630b6f1fe30a24335fa467d905,60175,fortaleza,CE
97396993d63e820df7610ffaa26f14fd,cd933f89d0e65296590a361e50416a0b,30441,belo horizonte,MG
8b70e14114ad1b6f5050481b48c24a24,ad9f17317092cd1f0c69407fe5e2107d,9720,sao bernardo do campo,SP
6e99733532423390e0d537024ac60812,9a74735754d42a0593bcf6356ab369e2,95920,boqueirao do leao,RS
d9d2cd20127873b3196b6847b7810504,bf9605839bc246e37340382e39491e79,2989,sao paulo,SP
e6f40fd97b2ae5d03f8a2a211fa042b2,3c5ff761d061ce0996eacf738795e760,9751,sao bernardo do campo,SP
f7c89da122bf0065f6157a4c19bfe24e,f03010990971a88c965c821171f93010,80250,curitiba,PR
246295516c97fc54aa274c6fd2222602,7d3d94b4740895a17760e976797f9f0e,73752,planaltina,GO
79549bf1ee85aa08fa9007af4f4a6dde,ca49534fcedb73b42c18dbd99b0a0d22,22753,rio de janeiro,RJ
daada56f7d2e74dfd291d652b7e03ac2,b830bedf28690adc283cc2fc24a61768,17160,arealva,SP
e8b75845a700bb574b2346b8f489736a,7983fe58c2fbc0c8ef3ebd2afc39a7cd,5051,sao paulo,SP
4c36169fa0fb2131640c936269b87ea5,19af6e0c256fc911a7a63c644a38d34c,50810,recife,PE
c761ebec64b4f7a47b094442b3dbfe0d,d4d43f25b59d9e22be5c238a77c52eb3,22040,rio de janeiro,RJ
13cd366fe64b37786a0c7cf845d1711f,5b976dd4f77ac841d7027290494b8dbe,1228,sao paulo,SP
a12427487c970a4a75dbeb5884f126a8,c5e94cf711798a7bdde48952d2b3ee28,4474,sao paulo,SP
469eac1e2fe2a69a8ade2d146e9cbb9a,ef5b1600dec607d23bd5f56c0e4aecbd,64260,piripiri,PI
33c7436be4e08a85eb14b56f24f4506f,7c7549c421f7dfb5b3b993c83ccb1274,88063,florianopolis,SC
86d870bc6aaa37f7c193f9b2d19b8015,4d72e3ea2d331c774abb707030dd9ce5,50771,recife,PE
3ca581e4a4ee0b48467bb142750e2bfb,28f336041a6dc38b53719353255170e5,36033,juiz de fora,MG
d3cafb429363e1c6b3a3af369e31728a,7f7126b230207b8c24086dfb5f408ec3,99062,passo fundo,RS
212faae3e5c3646879daad76a9f106b3,72535bb4d0048ab6c69d0364ce0dee54,94500,viamao,RS
95fd46b89a4174004b2407d01069a6d7,dff712b02bbaed94147ee35e29296897,88115,sao jose,SC
d8d953c123168b787dceec29e08d08d3,157cba90d59357f1e82a211874b89e59,41720,salvador,BA
5681c6fa141b43aaa13277dd0fd30b76,6edb6d37f4e385515f898b31dafe8fde,89270,guaramirim,SC
6cad8bda4d24c4f8c23b060739f09d50,d042146c4da00e3add955504c7740785,83323,pinhais,PR
bc4e6f215af91483d54431baacb9506f,934bc5960242b4b13910b02da54a6499,33080,santa luzia,MG
c0ca3b0cd457d58573982009c592f913,0d153268371aa25450d4117ff070277e,29314,cachoeiro de itapemirim,ES
a428b29ed08b54ee2ba2c4f06f1a0172,bdfd71dfee6faa67122cc7cdbc14d9f7,3707,sao paulo,SP
c1ba054116e13a367a09a45be363525c,bacfd927a67bc4cdbd5912606e830e35,38570,guarda-mor,MG
64986afd0f3863810521731e53f92463,44ab76c25210de009b75d6fef6c02335,56250,trindade,PE
2110656d0356c5d1d3c7f1c7bce0e319,1545f2408959aa8478cb267d8429e642,41830,salvador,BA
e65509bad7e534de9c1f202b06901672,a0e5e99b85fa7db55a095f1dc2ec6f86,20540,rio de janeiro,RJ
50ff7fc5ed9bd9bb79a4313f9924c6e0,5b65c2693d8103d23aa910cd33d68daa,3058,sao paulo,SP
223f5e3208f2fa202a8ff706a4d9b206,fe86d9409d83a3c561ce16e64d2d55e6,17208,jau,SP
b443cbafebdbd5c74e00d344cd9924f3,d522defe17a69684126a50885b063c22,13301,itu,SP
cb3e59ee986f4594de1982df4ae214f7,5fba1267f14b938597891c1cca2aec83,13087,campinas,SP
b704f6bff2b0add361439bc7ff6891b9,87c966979c823236e0d541e7618f12d1,20510,rio de janeiro,RJ
aea1dc2400dfb8eed8cc28b4f8f84faf,558f30ef40ea639bb2a653de68b87c96,13760,tapiratiba,SP
89fe1107a7a7a8e70a256454d3da5335,cd8b7fb73501d01b71552fa7dd310083,5415,sao paulo,SP
02acb1d49edb6c09b61d2f496afc61b5,bfe14bfa136397036c4fd0cade75c68c,29142,cariacica,ES
70eb2dbf20da55dcfb3bbe2cb2cf1fe2,6c005d6d2d21634f3eabb0720c780d75,4010,sao paulo,SP
0238124998cd8eddd5b3ea04d4c1e658,4fefe0e53334d2252f3b920db8df4776,9416,ribeirao pires,SP
88a9b809cb9f14bee2a9756e44680552,4a7b98c63e40adcaf751c0e495f36218,7600,mairipora,SP
9111c8e96c761096f6fbe14a3a539f5d,aa682fe324897a3a7e73bf2591ffc4ba,13223,varzea paulista,SP
20c678bfce3c8252288f70dd2bee5e51,a59129ed35da4c3e3f2a005b4c6582fc,86081,londrina,PR
fbf9c2e3c687f16df64422a9c855b8e2,6059cde3ff567c063cc2af56ca7c47df,21750,rio de janeiro,RJ
ff6b00a007b6c413a1106354f2588a07,6752b6a9eaae810242a2428c7b1a6699,28040,campos dos goytacazes,RJ
835c64056c71ad9d093dc7166f22a8a8,ff2879fe71a6d417933aa4ecc6ea8754,38280,iturama,MG
8c8ebb03344906d2201f54daafd859cf,cb91b5b25e1e383e3b16135d40fef818,95240,ipe,RS
fdb23f61fc434280c9c4775870bb3e25,3f2b884de3dec8afd74690566c328abb,54705,sao lourenco da mata,PE
7838d18f32fd8c01bf0712b588663c16,4f565e623a2b39b6b3d36aa1678f9e92,16072,aracatuba,SP
0fd9e022d3e82c6e05d0104ce129466c,8a90c3e2b92d45ef07713a65eaddb41e,4302,sao paulo,SP
5d2c31fb208857c95e5fe089f10e0479,5c4ebb8ce7676ef6aaf26df2a48fb102,76908,ji-parana,RO
55a0c3e86baf62169bf4ec368c02193f,33aa7fb9d2429916573aee9c36263647,14095,ribeirao preto,SP
686427538716525c9b1b699caa2bd8f7,5b8a75e77489899ad9e6d57273aafd7f,86960,barbosa ferraz,PR
b4111141220267ae8e763af405bc6469,5d9cec5f168ee6cdd275168ed54797f7,63011,juazeiro do norte,CE
fa8aaa18814fdd364807cf2de3b57fa5,840739182853bbdd69938b37f6d87c1e,28770,santa maria madalena,RJ
df56491c32230f0ef86a5c35dac4e0e8,c94878ba8984da578f5b2674727fd748,8510,ferraz de vasconcelos,SP
ae8103a85db8c3dfc90a0473e90db207,39d84f98d086e195f0879818e81a6767,89259,jaragua do sul,SC
e787ddf38676914ffe9704e1766096ab,5e0e18fbc2af5e1582f7c30d03df2cfd,98870,girua,RS
0a9b989d01b6dcfb690b128b24ab3221,4a333e04d23005c217ed0c15b132c94f,28880,barra de sao joao,RJ
1cb19e72dbe69d9091b464032caebb40,20998bddec67bba3cc5765fc21ed6f89,28908,cabo frio,RJ
680e38a70d371582570f41cc47dc2791,713110abe5de675d1513356694fe095a,13503,rio claro,SP
4233f443bac7d7de2c4e6782763fa516,ed7a7ddd472228e549caaa460f9d53ce,44200,santo amaro,BA
39bb2424304a318278cf4516500c657c,cdc6cd6f0a8b8f844db9a61e779055b3,6270,osasco,SP
8f1ef83e4c4114368bfa4e4cd446ad51,970942ba437aa919201fe7c050e9bf71,5789,sao paulo,SP
0cb1ec7f7b0d209fdfbb7c3592b32634,dc60c9d2751e2ec174e8d7cb3ac63147,81810,curitiba,PR
7372fb39ddd5b2bcfb9466a66fa69dd3,6aa828fc903b810472cff927dd42b500,37504,itajuba,MG
3f3aa91e753c454557cb29ee5a852eab,4c2759131ea45bbf124a6fd133ed3114,3138,sao paulo,SP
8cfccb3fb973f58b56ba50e213092e4c,eefe1ea56c1116469d9f0a77b903a188,13311,itu,SP
ec5b2ba62e574342386871631fafd3fc,763c8b1c9c68a0229c42c9fc6f662b93,29102,vila velha,ES
eb0c867b626b00b70a9995eb0333ff47,231d7c4162f5f1fb24a3066d21f6bd67,4112,sao paulo,SP
